,device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,user_home_lat,user_home_long,date,month,day,trip_distance,visit_duration,hour,weekday,weekday_name,weighted_sum,loyalty
864,1791,5ca0ac4ee31bcb0689fbd176,4ceb1df9727f7ce6265b814d,2019-03-30 16:47:00,2019-03-30 17:36:00,41.37268066,-72.91437531,60.24104347,41.42115412,-72.93527883,2019-03-30 16:47:00,3,30,5.698176448806003,49.0,16,5,Saturday,1115.733215091902,loyal
865,1791,5cc5a2716ca5a005ed6ad163,4ceb1df9727f7ce6265b814d,2019-04-27 16:08:00,2019-04-27 17:01:00,41.372612,-72.91445923,59.41463253,41.42052891,-72.93746964,2019-04-27 16:08:00,4,27,5.69220447749655,53.0,16,5,Saturday,1115.733215091902,loyal
866,1791,5cd01920681b2806663f341a,4ceb1df9727f7ce6265b814d,2019-05-04 18:44:00,2019-05-04 19:50:00,41.37242126,-72.91446686,59.42350459,41.42269846,-72.93647429,2019-05-04 18:44:00,5,4,5.892353501847061,66.00000000000001,18,5,Saturday,1115.733215091902,loyal
867,1791,5cd7a37c3b7271069b4fb398,4ceb1df9727f7ce6265b814d,2019-05-11 14:51:00,2019-05-11 16:01:00,41.37244415,-72.91442871,60.52157155,41.42254035,-72.93790181,2019-05-11 14:51:00,5,11,5.91463417197073,70.0,14,5,Saturday,1115.733215091902,loyal
868,1791,5ceae33b98c05105f7c6b04f,4ceb1df9727f7ce6265b814d,2019-05-25 20:27:00,2019-05-25 21:43:00,41.37276459,-72.9143219,61.41010081,41.42296885,-72.93691218,2019-05-25 20:27:00,5,25,5.932473903881243,76.0,20,5,Saturday,1115.733215091902,loyal
869,1791,5cf3c21f149e5906038df62c,4ceb1df9727f7ce6265b814d,2019-06-01 18:36:00,2019-06-01 19:47:00,41.37252045,-72.91442108,61.89850876,41.42151863,-72.93678497,2019-06-01 18:36:00,6,1,5.7766396855528805,71.0,18,5,Saturday,1115.733215091902,loyal
870,1791,5cfa6594bcf30705b474b516,4ceb1df9727f7ce6265b814d,2019-06-06 17:57:00,2019-06-06 18:38:00,41.37241364,-72.91420746,62.50716662,41.42141068,-72.93512853,2019-06-06 17:57:00,6,6,5.721419755930998,41.0,17,3,Thursday,1115.733215091902,loyal
871,1791,5d05609d98cbe705a4c2354a,4ceb1df9727f7ce6265b814d,2019-06-15 07:55:00,2019-06-15 09:22:00,41.37253571,-72.91440582,69.73038789,41.42166637,-72.93639878,2019-06-15 07:55:00,6,15,5.7816951395179625,87.0,7,5,Saturday,1115.733215091902,loyal
872,1791,5d0f643e5f953705da52c29e,4ceb1df9727f7ce6265b814d,2019-06-22 19:43:00,2019-06-22 20:35:00,41.37263489,-72.91460419,91.38491292,41.42292405,-72.93719527,2019-06-22 19:43:00,6,22,5.935389917370081,52.0,19,5,Saturday,1115.733215091902,loyal
873,1791,5d22a78ab81bfd061cbd849b,4ceb1df9727f7ce6265b814d,2019-07-07 12:04:00,2019-07-07 14:17:00,41.37232208,-72.91454315,99.51192134,41.42043416,-72.93472182,2019-07-07 12:04:00,7,7,5.607763951832734,133.00000000000003,12,6,Sunday,1115.733215091902,loyal
874,1791,5d465d34524791060a896996,4ceb1df9727f7ce6265b814d,2019-08-03 14:00:00,2019-08-03 15:08:00,41.3727417,-72.91413116,100.7875748,41.4219231,-72.93686543,2019-08-03 14:00:00,8,3,5.821295599172916,68.00000000000001,14,5,Saturday,1115.733215091902,loyal
875,1791,5d500dc5949b45060942b1ec,4ceb1df9727f7ce6265b814d,2019-08-10 14:42:00,2019-08-10 15:57:00,41.372612,-72.91428375,98.53943786,41.42241933,-72.93817754,2019-08-10 14:42:00,8,10,5.909758403165722,75.0,14,5,Saturday,1115.733215091902,loyal
876,1791,5d6a904480d93e05dbabc5f9,4ceb1df9727f7ce6265b814d,2019-08-30 19:48:00,2019-08-30 20:34:00,41.37250519,-72.91434479,86.69589369,41.42157619,-72.93510676,2019-08-30 19:48:00,8,30,5.738367140374656,46.0,19,4,Friday,1115.733215091902,loyal
877,1713,5c7be2f6920784068519aa82,4ceb1df9727f7ce6265b814d,2019-03-02 15:08:00,2019-03-02 15:36:00,41.37226105,-72.91448975,59.39514492,41.37114622,-72.85376975,2019-03-02 15:08:00,3,2,5.057147556237381,28.0,15,5,Saturday,59.46320024097746,casual
878,1282,5c7bad71f9694f069956622a,4ceb1df9727f7ce6265b814d,2019-03-02 15:09:00,2019-03-02 15:43:00,41.37271118,-72.91461182,130.0775889,41.32674475,-72.96512719,2019-03-02 15:09:00,3,2,6.621079307672372,34.00000000000001,15,5,Saturday,130.27670678272713,casual
879,1493,5c7bf49957552a05d6287444,4ceb1df9727f7ce6265b814d,2019-03-02 15:14:00,2019-03-02 15:43:00,41.37272644,-72.9145813,108.8704493,41.38839939,-72.92215124,2019-03-02 15:14:00,3,2,1.9010187368607532,29.0,15,5,Saturday,5386.013392192445,loyal
880,1493,5c81e3ca26ea2006402f6e92,4ceb1df9727f7ce6265b814d,2019-03-07 11:40:00,2019-03-07 12:06:00,41.37277985,-72.91460419,101.9932504,41.38979897,-72.92359717,2019-03-07 11:40:00,3,7,2.089788392301269,26.0,11,3,Thursday,5386.013392192445,loyal
881,1493,5c8486cc7ca67005cf67a5f1,4ceb1df9727f7ce6265b814d,2019-03-09 08:15:00,2019-03-09 08:37:00,41.37302399,-72.91431427,101.274599,41.38830074,-72.92158914,2019-03-09 08:15:00,3,9,1.8747287043350949,22.0,8,5,Saturday,5386.013392192445,loyal
882,1493,5c892f581906b906a45ba128,4ceb1df9727f7ce6265b814d,2019-03-11 15:45:00,2019-03-11 16:22:00,41.37268066,-72.91440582,102.9652346,41.38869931,-72.92312834,2019-03-11 15:45:00,3,11,1.9619038670236106,37.0,15,0,Monday,5386.013392192445,loyal
883,1493,5c8dd2d0d4a2dd066d2db06a,4ceb1df9727f7ce6265b814d,2019-03-16 09:11:00,2019-03-16 09:40:00,41.37282562,-72.91434479,98.37393823,41.38869058,-72.92310882,2019-03-16 09:11:00,3,16,1.9603858798786795,29.0,9,5,Saturday,5386.013392192445,loyal
884,1493,5c9318e43922400690ab2bf0,4ceb1df9727f7ce6265b814d,2019-03-20 08:16:00,2019-03-20 08:41:00,41.37273407,-72.91437531,97.81172539,41.38875919,-72.92087527,2019-03-20 08:16:00,3,20,1.9045027845250762,25.0,8,2,Wednesday,5386.013392192445,loyal
885,1493,5c970458228f3a0602c467a4,4ceb1df9727f7ce6265b814d,2019-03-23 11:44:00,2019-03-23 12:20:00,41.37267303,-72.91446686,96.39173967,41.38810275,-72.92152865,2019-03-23 11:44:00,3,23,1.8523032695774047,36.0,11,5,Saturday,5386.013392192445,loyal
886,1493,5c9c56be7e03600670dab24b,4ceb1df9727f7ce6265b814d,2019-03-27 08:33:00,2019-03-27 09:02:00,41.37265015,-72.91439056,93.70590651,41.38859977,-72.92321049,2019-03-27 08:33:00,3,27,1.9543276265802394,29.0,8,2,Wednesday,5386.013392192445,loyal
887,1493,5ca1408fbe662806926055d8,4ceb1df9727f7ce6265b814d,2019-03-31 07:59:00,2019-03-31 08:29:00,41.37270355,-72.914505,92.0848016,41.38943325,-72.92381803,2019-03-31 07:59:00,3,31,2.0593638443893423,30.0,7,6,Sunday,5386.013392192445,loyal
888,1493,5ca5bc7805a577061ede22c4,4ceb1df9727f7ce6265b814d,2019-04-03 13:53:00,2019-04-03 14:19:00,41.37274933,-72.91469574,91.83147302,41.38838105,-72.92470438,2019-04-03 13:53:00,4,3,1.9840514792497996,26.0,13,2,Wednesday,5386.013392192445,loyal
889,1493,5ca9900e4010a5066c2a4628,4ceb1df9727f7ce6265b814d,2019-04-06 08:24:00,2019-04-06 08:51:00,41.37268066,-72.914505,89.2871725,41.38953389,-72.92325301,2019-04-06 08:24:00,4,6,2.0517390435871286,27.0,8,5,Saturday,5386.013392192445,loyal
890,1493,5cb1ac3649a9f406244688f3,4ceb1df9727f7ce6265b814d,2019-04-12 14:52:00,2019-04-12 15:20:00,41.3728714,-72.91436768,90.7302623,41.38922165,-72.92316002,2019-04-12 14:52:00,4,12,2.016647970891879,28.0,14,4,Friday,5386.013392192445,loyal
891,1493,5cc1d677934c5f06815a86f3,4ceb1df9727f7ce6265b814d,2019-04-24 15:41:00,2019-04-24 16:22:00,41.37264252,-72.91449738,88.22404413,41.38835068,-72.92292832,2019-04-24 15:41:00,4,24,1.9197312151062433,41.0,15,2,Wednesday,5386.013392192445,loyal
892,1493,5cc542a6e0a99305f50764fe,4ceb1df9727f7ce6265b814d,2019-04-27 08:18:00,2019-04-27 08:40:00,41.3727951,-72.91412354,89.78670624,41.38926003,-72.9234901,2019-04-27 08:18:00,4,27,2.0310130569715072,22.0,8,5,Saturday,5386.013392192445,loyal
893,1493,5cc65fc843d0b1064b3da69f,4ceb1df9727f7ce6265b814d,2019-04-28 07:00:00,2019-04-28 07:26:00,41.37270355,-72.91448212,89.87515678,41.38913391,-72.92283318,2019-04-28 07:00:00,4,28,1.9975555927865414,26.0,7,6,Sunday,5386.013392192445,loyal
894,1493,5cc8a4aca6e931061e803c08,4ceb1df9727f7ce6265b814d,2019-04-29 17:44:00,2019-04-29 18:08:00,41.3730011,-72.91466522,89.73610088,41.38835433,-72.92374108,2019-04-29 17:44:00,4,29,1.946984393146265,24.0,17,0,Monday,5386.013392192445,loyal
895,1493,5ccf6a4854d8d905fb99c89c,4ceb1df9727f7ce6265b814d,2019-05-04 08:44:00,2019-05-04 09:06:00,41.37281799,-72.91416931,87.84923349,41.38873381,-72.92158247,2019-05-04 08:44:00,5,4,1.9200193095732956,22.0,8,5,Saturday,5386.013392192445,loyal
896,1493,5cd3a79d2b2fd70619d3a2b3,4ceb1df9727f7ce6265b814d,2019-05-08 08:28:00,2019-05-08 08:54:00,41.37270355,-72.91443634,89.45270522,41.38896544,-72.9230318,2019-05-08 08:28:00,5,8,1.9862456858695148,26.0,8,2,Wednesday,5386.013392192445,loyal
897,1493,5cd791bd3b727105d04e6c99,4ceb1df9727f7ce6265b814d,2019-05-11 08:15:00,2019-05-11 08:38:00,41.37306213,-72.91460419,90.17019379,41.38828696,-72.92312803,2019-05-11 08:15:00,5,11,1.9196287092250184,23.0,8,5,Saturday,5386.013392192445,loyal
898,1493,5cdeb617a4738b05ce772260,4ceb1df9727f7ce6265b814d,2019-05-16 14:25:00,2019-05-16 14:41:00,41.37272644,-72.91466522,90.97209685,41.38951103,-72.92133541,2019-05-16 14:25:00,5,16,1.9956576655316818,16.000000000000004,14,3,Thursday,5386.013392192445,loyal
899,1493,5ce6b769a5eb3905b2ee9b49,4ceb1df9727f7ce6265b814d,2019-05-22 14:30:00,2019-05-22 14:55:00,41.37266541,-72.91455078,88.54826774,41.38897723,-72.92324942,2019-05-22 14:30:00,5,22,1.9943021103705834,25.0,14,2,Wednesday,5386.013392192445,loyal
900,1493,5ce958096a2b050609dc31e9,4ceb1df9727f7ce6265b814d,2019-05-24 06:59:00,2019-05-24 07:24:00,41.37267303,-72.91440582,89.15052914,41.38809154,-72.92495234,2019-05-24 06:59:00,5,24,1.9646902607078294,25.0,6,4,Friday,5386.013392192445,loyal
901,1493,5ceb315853947705ed7c5efd,4ceb1df9727f7ce6265b814d,2019-05-26 06:58:00,2019-05-26 07:29:00,41.37268066,-72.9144516,90.65239392,41.38941826,-72.92280946,2019-05-26 06:58:00,5,26,2.026323389722834,31.000000000000004,6,6,Sunday,5386.013392192445,loyal
902,1493,5cf8bece0e993005d411af61,4ceb1df9727f7ce6265b814d,2019-06-05 08:17:00,2019-06-05 08:45:00,41.37258911,-72.91448212,91.03092884,41.38869768,-72.92317505,2019-06-05 08:17:00,6,5,1.9632279378444664,28.0,8,2,Wednesday,5386.013392192445,loyal
903,1493,5cfbcaa1b3f3d905d9bbf7ad,4ceb1df9727f7ce6265b814d,2019-06-07 15:20:00,2019-06-07 15:40:00,41.37271881,-72.91453552,90.88535314,41.38895909,-72.92444345,2019-06-07 15:20:00,6,7,2.0325011293138844,20.0,15,4,Friday,5386.013392192445,loyal
904,1493,5d01130d68421805b7466899,4ceb1df9727f7ce6265b814d,2019-06-11 16:03:00,2019-06-11 16:28:00,41.37290192,-72.91436768,90.84083283,41.38865617,-72.92286678,2019-06-11 16:03:00,6,11,1.9492283991175055,25.0,16,1,Tuesday,5386.013392192445,loyal
905,1493,5d0463484ac13305cf08f157,4ceb1df9727f7ce6265b814d,2019-06-14 07:26:00,2019-06-14 07:51:00,41.37277985,-72.91481018,90.08184002,41.38738374,-72.92242718,2019-06-14 07:26:00,6,14,1.8044717341430745,25.0,7,4,Friday,5386.013392192445,loyal
906,1493,5d05cbafe39840059e079e5c,4ceb1df9727f7ce6265b814d,2019-06-15 08:11:00,2019-06-15 08:37:00,41.37322998,-72.91414642,90.32914093,41.38850199,-72.92334699,2019-06-15 08:11:00,6,15,1.9487701007544347,26.0,8,5,Saturday,5386.013392192445,loyal
907,1493,5d0b6a38a6353a0613285fec,4ceb1df9727f7ce6265b814d,2019-06-19 07:40:00,2019-06-19 08:08:00,41.37264252,-72.91433716,92.9121585,41.38947937,-72.92377428,2019-06-19 07:40:00,6,19,2.0626552419667563,28.0,7,2,Wednesday,5386.013392192445,loyal
908,1493,5d183c242cfec3061c099d1c,4ceb1df9727f7ce6265b814d,2019-06-29 08:15:00,2019-06-29 08:39:00,41.37268829,-72.91437531,93.37904099,41.38942375,-72.92462636,2019-06-29 08:15:00,6,29,2.0857594748179875,24.0,8,5,Saturday,5386.013392192445,loyal
909,1493,5d1adf4ff3cc4c05a22af2fc,4ceb1df9727f7ce6265b814d,2019-07-01 09:49:00,2019-07-01 10:12:00,41.37281799,-72.91451263,94.29790474,41.38808954,-72.92350157,2019-07-01 09:49:00,7,1,1.911957733338874,23.0,9,0,Monday,5386.013392192445,loyal
910,1493,5d1c215398ff5a05839dd6f0,4ceb1df9727f7ce6265b814d,2019-07-02 09:59:00,2019-07-02 10:26:00,41.37308502,-72.914505,95.26615972,41.38824153,-72.92330257,2019-07-02 09:59:00,7,2,1.920725437616625,27.0,9,1,Tuesday,5386.013392192445,loyal
911,1493,5d1d8350c23ae805a70e74bb,4ceb1df9727f7ce6265b814d,2019-07-03 11:10:00,2019-07-03 11:43:00,41.3727417,-72.91465759,95.87896971,41.38880053,-72.92260128,2019-07-03 11:10:00,7,3,1.9560268481972702,33.00000000000001,11,2,Wednesday,5386.013392192445,loyal
912,1493,5d1ec1c622a72405a7a89bf6,4ceb1df9727f7ce6265b814d,2019-07-04 09:10:00,2019-07-04 09:47:00,41.37288666,-72.91436005,95.23469186,41.38865448,-72.92318848,2019-07-04 09:10:00,7,4,1.9592270392353768,37.0,9,3,Thursday,5386.013392192445,loyal
913,1493,5d202415a8191405c74053f2,4ceb1df9727f7ce6265b814d,2019-07-05 08:24:00,2019-07-05 08:51:00,41.37294006,-72.91443634,95.69477134,41.390195,-72.92326813,2019-07-05 08:24:00,7,5,2.120598665627969,27.0,8,4,Friday,5386.013392192445,loyal
914,1493,5d21628f5c7e0d05a878755c,4ceb1df9727f7ce6265b814d,2019-07-06 07:19:00,2019-07-06 07:37:00,41.37276459,-72.91429138,95.73334479,41.38952722,-72.92153549,2019-07-06 07:19:00,7,6,2.0024409367151415,18.0,7,5,Saturday,5386.013392192445,loyal
915,1493,5d225d56c1ddb305c4fd2572,4ceb1df9727f7ce6265b814d,2019-07-07 07:15:00,2019-07-07 07:38:00,41.37281799,-72.91442108,94.44281097,41.38850967,-72.92314035,2019-07-07 07:15:00,7,7,1.94283290544321,23.0,7,6,Sunday,5386.013392192445,loyal
916,1493,5d25793206d3620603f39eb3,4ceb1df9727f7ce6265b814d,2019-07-09 11:24:00,2019-07-09 11:54:00,41.37290192,-72.91440582,91.77916964,41.38920606,-72.92162127,2019-07-09 11:24:00,7,9,1.9707704381760658,30.0,11,1,Tuesday,5386.013392192445,loyal
917,1493,5d2bedeabce2d005feedf2c1,4ceb1df9727f7ce6265b814d,2019-07-14 08:25:00,2019-07-14 08:43:00,41.37294769,-72.91471863,94.19361187,41.39040322,-72.92304701,2019-07-14 08:25:00,7,14,2.1357262324632256,18.0,8,6,Sunday,5386.013392192445,loyal
918,1493,5d329a4404fc57060fdc2a1a,4ceb1df9727f7ce6265b814d,2019-07-19 08:49:00,2019-07-19 09:27:00,41.37248993,-72.91449738,91.73807336,41.38936481,-72.92187045,2019-07-19 08:49:00,7,19,1.9941223390104856,38.0,8,4,Friday,5386.013392192445,loyal
919,1493,5d35441e1e9dcb05e60c75ee,4ceb1df9727f7ce6265b814d,2019-07-21 08:37:00,2019-07-21 09:00:00,41.37294006,-72.9143219,92.48251137,41.3880857,-72.92406042,2019-07-21 08:37:00,7,21,1.9310755980761563,23.0,8,6,Sunday,5386.013392192445,loyal
920,1493,5d37eee88d20e005d0dc7f32,4ceb1df9727f7ce6265b814d,2019-07-23 13:37:00,2019-07-23 14:00:00,41.37297821,-72.91428375,92.98772335,41.38960111,-72.92213276,2019-07-23 13:37:00,7,23,2.0260696382916725,23.0,13,1,Tuesday,5386.013392192445,loyal
921,1493,5d3a85bedc9ab0060477afad,4ceb1df9727f7ce6265b814d,2019-07-25 11:40:00,2019-07-25 12:08:00,41.37258148,-72.91448975,92.3981536,41.38859051,-72.92327164,2019-07-25 11:40:00,7,25,1.955359087263533,28.0,11,3,Thursday,5386.013392192445,loyal
922,1493,5d3e637df5b88405ec7995cb,4ceb1df9727f7ce6265b814d,2019-07-28 07:53:00,2019-07-28 08:24:00,41.37280273,-72.91440582,92.23529082,41.38836067,-72.92330154,2019-07-28 07:53:00,7,28,1.9328451597446399,31.000000000000004,7,6,Sunday,5386.013392192445,loyal
923,1493,5d3fca2dc50c00062258b957,4ceb1df9727f7ce6265b814d,2019-07-29 09:46:00,2019-07-29 10:05:00,41.37278748,-72.91435242,92.15514524,41.38838536,-72.9232753,2019-07-29 09:46:00,7,29,1.9345028898624756,19.0,9,0,Monday,5386.013392192445,loyal
924,1493,5d44b297f9cadc061382e2fd,4ceb1df9727f7ce6265b814d,2019-08-02 07:09:00,2019-08-02 07:37:00,41.37265778,-72.91443634,90.67504913,41.38736546,-72.92451465,2019-08-02 07:09:00,8,2,1.876244099338856,28.0,7,4,Friday,5386.013392192445,loyal
925,1493,5d4747796c052405ee617c56,4ceb1df9727f7ce6265b814d,2019-08-04 07:02:00,2019-08-04 07:34:00,41.37272644,-72.91455841,91.90474142,41.38856848,-72.92326034,2019-08-04 07:02:00,8,4,1.9527373971566389,32.00000000000001,7,6,Sunday,5386.013392192445,loyal
926,1493,5d4a56d8504bea05a12b9032,4ceb1df9727f7ce6265b814d,2019-08-06 08:17:00,2019-08-06 08:40:00,41.37294006,-72.91455078,92.465875,41.38871468,-72.92300128,2019-08-06 08:17:00,8,6,1.9594625802069414,23.0,8,1,Tuesday,5386.013392192445,loyal
927,1493,5d4e3a38fa005b05f3baac1a,4ceb1df9727f7ce6265b814d,2019-08-09 10:16:00,2019-08-09 10:42:00,41.37291718,-72.91458893,91.36436936,41.38906726,-72.92191113,2019-08-09 10:16:00,8,9,1.963979841721105,26.0,10,4,Friday,5386.013392192445,loyal
928,1493,5d556ca5226c7805a7defc14,4ceb1df9727f7ce6265b814d,2019-08-14 14:05:00,2019-08-14 14:29:00,41.37275696,-72.91445923,90.91250127,41.38872858,-72.92281592,2019-08-14 14:05:00,8,14,1.9551221282990359,24.0,14,2,Wednesday,5386.013392192445,loyal
929,1493,5d56383af7967c05a1938eb0,4ceb1df9727f7ce6265b814d,2019-08-15 11:07:00,2019-08-15 11:48:00,41.37283325,-72.91448975,91.60509738,41.38869807,-72.92312674,2019-08-15 11:07:00,8,15,1.9617255625054932,41.0,11,3,Thursday,5386.013392192445,loyal
930,1493,5d58c2f2f0bb7a05e4f1a32e,4ceb1df9727f7ce6265b814d,2019-08-17 08:17:00,2019-08-17 08:49:00,41.37285614,-72.91460419,91.726271,41.38822991,-72.92488221,2019-08-17 08:17:00,8,17,1.9757027367638214,32.00000000000001,8,5,Saturday,5386.013392192445,loyal
931,1493,5d5cd0daf96de505ce632546,4ceb1df9727f7ce6265b814d,2019-08-20 11:56:00,2019-08-20 12:25:00,41.37282562,-72.91454315,93.02547653,41.38900943,-72.92252755,2019-08-20 11:56:00,8,20,1.9755101739741703,29.0,11,1,Tuesday,5386.013392192445,loyal
932,1493,5d5e1e4d3b5443061c177d7b,4ceb1df9727f7ce6265b814d,2019-08-21 09:44:00,2019-08-21 10:09:00,41.37268066,-72.91442871,93.10510243,41.38862521,-72.92331726,2019-08-21 09:44:00,8,21,1.9603931285490486,25.0,9,2,Wednesday,5386.013392192445,loyal
933,1493,5d615709f88720061e108572,4ceb1df9727f7ce6265b814d,2019-08-23 13:52:00,2019-08-23 14:17:00,41.37265778,-72.91455078,93.53102745,41.38874944,-72.92343683,2019-08-23 13:52:00,8,23,1.976998580571578,25.0,13,4,Friday,5386.013392192445,loyal
934,1493,5d6363678698600607b63ebe,4ceb1df9727f7ce6265b814d,2019-08-25 08:03:00,2019-08-25 08:34:00,41.37277985,-72.91452789,91.96347279,41.38806652,-72.92255647,2019-08-25 08:03:00,8,25,1.8787859983290858,31.000000000000004,8,6,Sunday,5386.013392192445,loyal
935,1493,5d669875a74dc805f0cb12f1,4ceb1df9727f7ce6265b814d,2019-08-27 16:41:00,2019-08-27 17:09:00,41.37276459,-72.91460419,88.82648036,41.39005525,-72.92184521,2019-08-27 16:41:00,8,27,2.0662135064260765,28.0,16,1,Tuesday,5386.013392192445,loyal
936,1493,5d68c93a344bc305d4fd108b,4ceb1df9727f7ce6265b814d,2019-08-29 13:02:00,2019-08-29 13:22:00,41.37271881,-72.91429901,87.11160041,41.38920446,-72.9242483,2019-08-29 13:02:00,8,29,2.0504940081972896,20.0,13,3,Thursday,5386.013392192445,loyal
937,1588,5c7bee0c4883cc06276649fc,4ceb1df9727f7ce6265b814d,2019-03-02 15:23:00,2019-03-02 15:40:00,41.37240601,-72.9145813,103.0733847,41.26963187,-72.80901027,2019-03-02 15:23:00,3,2,14.413126517499984,17.000000000000004,15,5,Saturday,201.46804407387816,casual
938,1588,5c9fcd056b975305c819169b,4ceb1df9727f7ce6265b814d,2019-03-29 21:20:00,2019-03-29 21:49:00,41.37246704,-72.91448975,97.70411196,41.27092722,-72.80832609,2019-03-29 21:20:00,3,29,14.3348115909265,29.0,21,4,Friday,201.46804407387816,casual
939,2533,5c7bc0e557552a05d5183dad,4ceb1df9727f7ce6265b814d,2019-03-02 15:39:00,2019-03-02 16:09:00,41.37255859,-72.91447449,108.8704493,41.34825576,-72.94198115,2019-03-02 15:39:00,3,2,3.546110081603221,30.0,15,5,Saturday,403.2453173370085,loyal
940,2533,5c7c8c26099b7506743e6c10,4ceb1df9727f7ce6265b814d,2019-03-03 10:12:00,2019-03-03 11:03:00,41.37230682,-72.91503906,108.5239229,41.34736888,-72.94260463,2019-03-03 10:12:00,3,3,3.6547855358241255,51.0,10,6,Sunday,403.2453173370085,loyal
941,2533,5d2b1c5fa9049305c7af22cf,4ceb1df9727f7ce6265b814d,2019-07-13 18:57:00,2019-07-13 19:18:00,41.37230682,-72.91466522,94.2762457,41.34918602,-72.9411762,2019-07-13 18:57:00,7,13,3.423969689805008,21.0,18,5,Saturday,403.2453173370085,loyal
942,2533,5d41d6881dd9ca061855c05e,4ceb1df9727f7ce6265b814d,2019-07-30 21:36:00,2019-07-30 22:06:00,41.372612,-72.91487885,91.2671962,41.34905477,-72.93962074,2019-07-30 21:36:00,7,30,3.3508406842654748,30.0,21,1,Tuesday,403.2453173370085,loyal
943,2492,5c7bde43ca76ef063c286978,4ceb1df9727f7ce6265b814d,2019-03-02 16:12:00,2019-03-02 16:47:00,41.37216949,-72.91455841,30.38054227,31.3756165,-100.4867227,2019-03-02 16:12:00,3,2,2696.1839351698723,35.0,16,5,Saturday,247.11432002449777,casual
944,2492,5c9ccf36e29466061fbd8d73,4ceb1df9727f7ce6265b814d,2019-03-27 16:17:00,2019-03-27 16:33:00,41.37296295,-72.91453552,30.40767819,31.37503736,-100.4860964,2019-03-27 16:17:00,3,27,2696.167463316385,16.000000000000004,16,2,Wednesday,247.11432002449777,casual
945,2492,5c9f7cc517c77d05f9676909,4ceb1df9727f7ce6265b814d,2019-03-29 19:23:00,2019-03-29 19:43:00,41.3727417,-72.91474915,30.23440641,31.37728869,-100.4869975,2019-03-29 19:23:00,3,29,2696.1078086185685,20.0,19,4,Friday,247.11432002449777,casual
946,2492,5cc533620dcd570629faebac,4ceb1df9727f7ce6265b814d,2019-04-27 13:46:00,2019-04-27 14:05:00,41.37213135,-72.91436768,28.75187978,31.3770274,-100.4861111,2019-04-27 13:46:00,4,27,2696.0516703126596,19.0,13,5,Saturday,247.11432002449777,casual
947,2492,5cc7c7f3d47846069bea0e43,4ceb1df9727f7ce6265b814d,2019-04-29 12:07:00,2019-04-29 12:45:00,41.37216187,-72.91519165,28.7723423,31.37686895,-100.4872358,2019-04-29 12:07:00,4,29,2696.1517012919517,38.0,12,0,Monday,247.11432002449777,casual
948,1339,5c7bae52ca76ef063b0749e0,4ceb1df9727f7ce6265b814d,2019-03-02 16:26:00,2019-03-02 17:05:00,41.37257385,-72.91442108,79.78387615,41.45009935,-72.91027566,2019-03-02 16:26:00,3,2,8.639498902395315,39.0,16,5,Saturday,794.0306101071255,loyal
949,1339,5c8834af96b0ea05fb5573fa,4ceb1df9727f7ce6265b814d,2019-03-10 17:26:00,2019-03-10 18:15:00,41.37297821,-72.9139328,70.2508553,41.45129029,-72.91025929,2019-03-10 17:26:00,3,10,8.771725161408925,49.0,17,6,Sunday,794.0306101071255,loyal
950,1339,5d399da722a9ed03dc7c986b,4ceb1df9727f7ce6265b814d,2019-03-31 08:45:00,2019-03-31 09:36:00,41.37294006,-72.91400909,59.85270346,41.45025218,-72.9103411,2019-03-31 08:45:00,3,31,8.65625491686347,51.0,8,6,Sunday,794.0306101071255,loyal
951,1339,5cda1b575682c605cdcf9dc8,4ceb1df9727f7ce6265b814d,2019-05-13 09:16:00,2019-05-13 10:00:00,41.37276459,-72.91413116,61.51537927,41.44984509,-72.90935865,2019-05-13 09:16:00,5,13,8.614539982001409,44.0,9,0,Monday,794.0306101071255,loyal
952,1339,5cefcf4c43648405c75e35bd,4ceb1df9727f7ce6265b814d,2019-05-29 16:49:00,2019-05-29 17:18:00,41.37259674,-72.91442108,62.92196651,41.44938194,-72.91123116,2019-05-29 16:49:00,5,29,8.557192323573233,29.0,16,2,Wednesday,794.0306101071255,loyal
953,1339,5d092b1b9ef35006c7e4ed6d,4ceb1df9727f7ce6265b814d,2019-06-17 20:20:00,2019-06-17 21:02:00,41.37261963,-72.91430664,71.3836258,41.45056899,-72.91022572,2019-06-17 20:20:00,6,17,8.69177945537924,42.0,20,0,Monday,794.0306101071255,loyal
954,1339,5d1769adf6e02106340d79f7,4ceb1df9727f7ce6265b814d,2019-06-28 20:15:00,2019-06-28 20:40:00,41.37270355,-72.91426849,99.88876662,41.45170561,-72.9098567,2019-06-28 20:15:00,6,28,8.81914005206789,25.0,20,4,Friday,794.0306101071255,loyal
955,1339,5d4a38fab606190625968b12,4ceb1df9727f7ce6265b814d,2019-08-06 12:36:00,2019-08-06 13:23:00,41.37289429,-72.91424561,102.6602895,41.44930829,-72.91144018,2019-08-06 12:36:00,8,6,8.54852703272644,47.0,12,1,Tuesday,794.0306101071255,loyal
956,1339,5d4ed62b86cea5062f66aa03,4ceb1df9727f7ce6265b814d,2019-08-09 19:34:00,2019-08-09 20:08:00,41.37265015,-72.91437531,99.55295887,41.45014807,-72.91041864,2019-08-09 19:34:00,8,9,8.644460913880737,34.00000000000001,19,4,Friday,794.0306101071255,loyal
